,Date,Press,Category,forward-referencing,emotional,interrogative,surprise,ellipsis,list,how_to,interjection,spillthebeans,gossip,ending_words,netizen,exaggerated,uncertainty,IsClickbait
1678,2019-12-02,TVBS,health,0.12121212121212122,0.09090909090909091,0.0,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.0,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.0,0.30303030303030304
1679,2019-12-02,TVBS,tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,2019-12-02,今日新聞,finance,0.0547945205479452,0.0821917808219178,0.0,0.0,0.0,0.0958904109589041,0.0,0.0,0.0,0.0,0.0547945205479452,0.0136986301369863,0.1780821917808219,0.0,0.136986301369863
1681,2019-12-02,今日新聞,politics,0.0756578947368421,0.25,0.0,0.003289473684210526,0.003289473684210526,0.029605263157894735,0.0,0.003289473684210526,0.013157894736842105,0.019736842105263157,0.07236842105263158,0.13157894736842105,0.17434210526315788,0.0,0.3157894736842105
1682,2019-12-02,報導者,finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1683,2019-12-02,報導者,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,2019-12-02,報導者,life,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1685,2019-12-02,報導者,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1686,2019-12-09,ETToday,entertainment,0.19814814814814816,0.34444444444444444,0.0,0.03333333333333333,0.31666666666666665,0.037037037037037035,0.001851851851851852,0.003703703703703704,0.10555555555555556,0.09444444444444444,0.1814814814814815,0.1388888888888889,0.2814814814814815,0.0,0.6648148148148149
1687,2019-12-09,ETToday,finance,0.03111111111111111,0.057777777777777775,0.0,0.013333333333333334,0.017777777777777778,0.07111111111111111,0.0,0.0,0.0044444444444444444,0.0,0.022222222222222223,0.0044444444444444444,0.1688888888888889,0.008888888888888889,0.10222222222222223
1688,2019-12-09,ETToday,global,0.13,0.22,0.0,0.05,0.16,0.01,0.0,0.0,0.02,0.03,0.03,0.03,0.17,0.02,0.31
1689,2019-12-09,ETToday,health,0.26,0.19,0.0,0.05,0.41,0.15,0.01,0.0,0.02,0.01,0.08,0.0,0.26,0.02,0.63
1690,2019-12-09,ETToday,life,0.15283842794759825,0.185589519650655,0.0,0.019650655021834062,0.21397379912663755,0.03275109170305677,0.0,0.002183406113537118,0.019650655021834062,0.026200873362445413,0.1222707423580786,0.13100436681222707,0.2314410480349345,0.002183406113537118,0.4344978165938865
1691,2019-12-09,ETToday,politics,0.10786106032906764,0.2376599634369287,0.0,0.005484460694698354,0.05850091407678245,0.051188299817184646,0.0018281535648994515,0.009140767824497258,0.03290676416819013,0.014625228519195612,0.08043875685557587,0.05850091407678245,0.11517367458866545,0.007312614259597806,0.29250457038391225
1692,2019-12-09,ETToday,tech,0.0945945945945946,0.05405405405405406,0.0,0.0,0.06756756756756757,0.08108108108108109,0.0,0.0,0.04054054054054054,0.0,0.04054054054054054,0.04054054054054054,0.1891891891891892,0.013513513513513514,0.25675675675675674
1693,2019-12-09,TTVnews,global,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
1694,2019-12-09,TTVnews,politics,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.21052631578947367
1695,2019-12-09,TVBS,health,0.23333333333333334,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.3
1696,2019-12-09,TVBS,tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,2019-12-09,今日新聞,finance,0.08256880733944955,0.08256880733944955,0.0,0.0,0.0,0.05504587155963303,0.0,0.0,0.009174311926605505,0.0,0.05504587155963303,0.05504587155963303,0.22935779816513763,0.0,0.1834862385321101
1698,2019-12-09,今日新聞,politics,0.12184873949579832,0.23109243697478993,0.0,0.008403361344537815,0.0,0.029411764705882353,0.004201680672268907,0.004201680672268907,0.02100840336134454,0.008403361344537815,0.10504201680672269,0.0546218487394958,0.12605042016806722,0.012605042016806723,0.2773109243697479
1699,2019-12-09,報導者,global,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5
1700,2019-12-09,報導者,health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,2019-12-09,報導者,politics,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1702,2019-12-16,ETToday,entertainment,0.2017857142857143,0.35714285714285715,0.0,0.03571428571428571,0.29642857142857143,0.023214285714285715,0.0,0.0125,0.10892857142857143,0.0875,0.2,0.13214285714285715,0.26071428571428573,0.0035714285714285713,0.65
1703,2019-12-16,ETToday,finance,0.026415094339622643,0.03018867924528302,0.0,0.0,0.011320754716981131,0.03773584905660377,0.0,0.0,0.007547169811320755,0.0,0.018867924528301886,0.007547169811320755,0.15471698113207547,0.0,0.06037735849056604
1704,2019-12-16,ETToday,global,0.12,0.2,0.0,0.03,0.22,0.04,0.0,0.01,0.04,0.01,0.07,0.07,0.23,0.0,0.46
1705,2019-12-16,ETToday,health,0.2,0.1,0.0,0.02,0.44,0.15,0.0,0.01,0.01,0.02,0.12,0.01,0.17,0.03,0.59
1706,2019-12-16,ETToday,life,0.16666666666666666,0.21212121212121213,0.0,0.012626262626262626,0.20959595959595959,0.03787878787878788,0.0025252525252525255,0.005050505050505051,0.045454545454545456,0.020202020202020204,0.12121212121212122,0.12373737373737374,0.21717171717171718,0.007575757575757576,0.45707070707070707
1707,2019-12-16,ETToday,politics,0.10819672131147541,0.25901639344262295,0.0,0.006557377049180328,0.07540983606557378,0.05245901639344262,0.001639344262295082,0.003278688524590164,0.013114754098360656,0.021311475409836064,0.05901639344262295,0.04918032786885246,0.11967213114754098,0.001639344262295082,0.2836065573770492
1708,2019-12-16,ETToday,tech,0.12903225806451613,0.03225806451612903,0.0,0.0,0.04838709677419355,0.11290322580645161,0.0,0.0,0.06451612903225806,0.0,0.04838709677419355,0.03225806451612903,0.25806451612903225,0.016129032258064516,0.3064516129032258
1709,2019-12-16,TTVnews,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,2019-12-16,TTVnews,politics,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091
1711,2019-12-16,TVBS,health,0.2413793103448276,0.27586206896551724,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.034482758620689655,0.3448275862068966
1712,2019-12-16,TVBS,tech,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25
1713,2019-12-16,今日新聞,finance,0.015384615384615385,0.14615384615384616,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.17692307692307693,0.007692307692307693,0.09230769230769231
1714,2019-12-16,今日新聞,politics,0.07168458781362007,0.2903225806451613,0.0,0.007168458781362007,0.0,0.025089605734767026,0.0035842293906810036,0.0035842293906810036,0.021505376344086023,0.007168458781362007,0.07885304659498207,0.043010752688172046,0.14336917562724014,0.0035842293906810036,0.22580645161290322
1715,2019-12-16,報導者,finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,2019-12-16,報導者,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1717,2019-12-23,ETToday,entertainment,0.1717902350813743,0.34177215189873417,0.0018083182640144665,0.02531645569620253,0.3128390596745027,0.03074141048824593,0.0018083182640144665,0.0108499095840868,0.0867992766726944,0.08860759493670886,0.13743218806509946,0.15009041591320071,0.2730560578661845,0.003616636528028933,0.6546112115732369
1718,2019-12-23,ETToday,finance,0.054901960784313725,0.043137254901960784,0.0,0.00784313725490196,0.027450980392156862,0.07058823529411765,0.0,0.0,0.00784313725490196,0.00392156862745098,0.023529411764705882,0.00392156862745098,0.13333333333333333,0.00784313725490196,0.11372549019607843
1719,2019-12-23,ETToday,global,0.12,0.29,0.0,0.02,0.26,0.01,0.0,0.0,0.07,0.04,0.08,0.05,0.19,0.01,0.48
1720,2019-12-23,ETToday,health,0.24,0.19,0.0,0.07,0.4,0.17,0.0,0.0,0.01,0.03,0.12,0.08,0.36,0.04,0.65
1721,2019-12-23,ETToday,life,0.18696883852691218,0.23229461756373937,0.0,0.0113314447592068,0.2096317280453258,0.0679886685552408,0.0,0.0084985835694051,0.053824362606232294,0.0453257790368272,0.11048158640226628,0.10198300283286119,0.2521246458923513,0.0056657223796034,0.46175637393767704
1722,2019-12-23,ETToday,politics,0.12861271676300579,0.2658959537572254,0.0,0.001445086705202312,0.06936416184971098,0.07225433526011561,0.002890173410404624,0.005780346820809248,0.010115606936416185,0.014450867052023121,0.07225433526011561,0.05057803468208093,0.13872832369942195,0.005780346820809248,0.31358381502890176
1723,2019-12-23,ETToday,tech,0.01818181818181818,0.01818181818181818,0.0,0.0,0.05454545454545454,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.05454545454545454,0.01818181818181818,0.2,0.0,0.23636363636363636
1724,2019-12-23,TVBS,health,0.18518518518518517,0.2962962962962963,0.0,0.0,0.14814814814814814,0.0,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.4074074074074074,0.0,0.4444444444444444
1725,2019-12-23,TVBS,tech,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1726,2019-12-23,今日新聞,finance,0.06329113924050633,0.0379746835443038,0.0,0.0,0.0,0.10126582278481013,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.08860759493670886,0.0,0.08860759493670886
1727,2019-12-23,今日新聞,politics,0.08797653958944282,0.28152492668621704,0.0,0.0,0.0,0.002932551319648094,0.002932551319648094,0.002932551319648094,0.026392961876832845,0.017595307917888565,0.05571847507331378,0.04985337243401759,0.15835777126099707,0.011730205278592375,0.25806451612903225
1728,2019-12-23,報導者,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,2019-12-23,報導者,life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,2019-12-23,報導者,politics,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
1731,2019-12-30,ETToday,entertainment,0.17744610281923714,0.2802653399668325,0.0,0.026533996683250415,0.3333333333333333,0.03814262023217247,0.0,0.004975124378109453,0.0845771144278607,0.0845771144278607,0.20066334991708126,0.15257048092868988,0.2835820895522388,0.003316749585406302,0.6384742951907131
1732,2019-12-30,ETToday,finance,0.029411764705882353,0.03529411764705882,0.0,0.0,0.01764705882352941,0.07647058823529412,0.0,0.0,0.0058823529411764705,0.0,0.011764705882352941,0.0058823529411764705,0.18823529411764706,0.0058823529411764705,0.08823529411764706
1733,2019-12-30,ETToday,global,0.07,0.19,0.0,0.01,0.18,0.02,0.0,0.0,0.05,0.02,0.05,0.04,0.14,0.01,0.3
1734,2019-12-30,ETToday,health,0.27,0.15,0.0,0.03,0.35,0.05,0.0,0.0,0.01,0.03,0.12,0.0,0.25,0.03,0.49
1735,2019-12-30,ETToday,life,0.2012779552715655,0.24600638977635783,0.0,0.01597444089456869,0.23961661341853036,0.08306709265175719,0.0,0.0,0.019169329073482427,0.03194888178913738,0.09584664536741214,0.134185303514377,0.2747603833865815,0.009584664536741214,0.5207667731629393
1736,2019-12-30,ETToday,politics,0.130298273155416,0.260596546310832,0.0,0.007849293563579277,0.10047095761381476,0.03767660910518053,0.0031397174254317113,0.004709576138147566,0.02511773940345369,0.01098901098901099,0.07221350078492936,0.04081632653061224,0.13814756671899528,0.009419152276295133,0.31240188383045525
1737,2019-12-30,ETToday,tech,0.07547169811320754,0.0,0.0,0.03773584905660377,0.0,0.1320754716981132,0.0,0.0,0.1320754716981132,0.0,0.03773584905660377,0.11320754716981132,0.09433962264150944,0.03773584905660377,0.3018867924528302
1738,2019-12-30,TTVnews,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,2019-12-30,TTVnews,politics,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1740,2019-12-30,TVBS,health,0.0967741935483871,0.12903225806451613,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.2903225806451613
1741,2019-12-30,TVBS,tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
1742,2019-12-30,今日新聞,finance,0.08064516129032258,0.04838709677419355,0.0,0.016129032258064516,0.0,0.06451612903225806,0.0,0.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.0,0.14516129032258066,0.0,0.12903225806451613
1743,2019-12-30,今日新聞,politics,0.08053691275167785,0.15771812080536912,0.0,0.003355704697986577,0.0,0.016778523489932886,0.0,0.0,0.02348993288590604,0.010067114093959731,0.07046979865771812,0.010067114093959731,0.05704697986577181,0.006711409395973154,0.16778523489932887
1744,2019-12-30,報導者,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,2019-12-30,報導者,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1746,2020-01-06,ETToday,entertainment,0.209009009009009,0.3117117117117117,0.0,0.01981981981981982,0.2864864864864865,0.04144144144144144,0.0,0.0018018018018018018,0.07747747747747748,0.08108108108108109,0.17657657657657658,0.16216216216216217,0.27927927927927926,0.005405405405405406,0.6306306306306306
1747,2020-01-06,ETToday,finance,0.04633204633204633,0.023166023166023165,0.0,0.003861003861003861,0.02702702702702703,0.05405405405405406,0.003861003861003861,0.0,0.0,0.0,0.019305019305019305,0.003861003861003861,0.14285714285714285,0.011583011583011582,0.10810810810810811
1748,2020-01-06,ETToday,global,0.06,0.18,0.0,0.02,0.08,0.07,0.0,0.0,0.0,0.01,0.03,0.0,0.09,0.0,0.19
1749,2020-01-06,ETToday,health,0.23,0.15,0.0,0.04,0.41,0.13,0.0,0.0,0.0,0.02,0.13,0.04,0.24,0.02,0.58
1750,2020-01-06,ETToday,life,0.18466898954703834,0.18815331010452963,0.0,0.013937282229965157,0.21602787456445993,0.059233449477351915,0.0,0.010452961672473868,0.03832752613240418,0.020905923344947737,0.1254355400696864,0.11149825783972125,0.2613240418118467,0.013937282229965157,0.45993031358885017
1751,2020-01-06,ETToday,politics,0.12303290414878398,0.2374821173104435,0.0,0.001430615164520744,0.12160228898426323,0.060085836909871244,0.0,0.004291845493562232,0.02861230329041488,0.020028612303290415,0.08583690987124463,0.05293276108726753,0.1688125894134478,0.005722460658082976,0.33047210300429186
1752,2020-01-06,ETToday,tech,0.11764705882352941,0.08823529411764706,0.0,0.0,0.014705882352941176,0.08823529411764706,0.0,0.0,0.014705882352941176,0.0,0.04411764705882353,0.029411764705882353,0.23529411764705882,0.0,0.25
1753,2020-01-06,TTVnews,politics,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,2020-01-06,TVBS,health,0.13513513513513514,0.10810810810810811,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.32432432432432434
1755,2020-01-06,TVBS,tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,2020-01-06,今日新聞,finance,0.1125,0.075,0.0,0.025,0.0,0.05,0.0,0.0,0.025,0.0,0.0375,0.0,0.1125,0.0,0.1625
1757,2020-01-06,今日新聞,politics,0.08304498269896193,0.157439446366782,0.0,0.010380622837370242,0.005190311418685121,0.02768166089965398,0.006920415224913495,0.0017301038062283738,0.01384083044982699,0.02249134948096886,0.04671280276816609,0.01384083044982699,0.14186851211072665,0.005190311418685121,0.185121107266436
1758,2020-01-06,報導者,finance,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1759,2020-01-06,報導者,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1760,2020-01-06,報導者,politics,0.3125,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.1875,0.0,0.125,0.0,0.4375
1761,2020-01-13,ETToday,entertainment,0.20603907637655416,0.3285968028419183,0.0,0.021314387211367674,0.33747779751332146,0.06394316163410302,0.003552397868561279,0.007104795737122558,0.08880994671403197,0.055062166962699825,0.18294849023090587,0.14031971580817051,0.28596802841918295,0.0053285968028419185,0.655417406749556
1762,2020-01-13,ETToday,finance,0.029166666666666667,0.016666666666666666,0.0,0.004166666666666667,0.020833333333333332,0.07916666666666666,0.0,0.0,0.0125,0.0,0.058333333333333334,0.0,0.12083333333333333,0.004166666666666667,0.07916666666666666
1763,2020-01-13,ETToday,global,0.08,0.24,0.0,0.03,0.18,0.01,0.0,0.0,0.04,0.04,0.07,0.1,0.19,0.04,0.34
1764,2020-01-13,ETToday,health,0.33,0.13,0.0,0.08,0.32,0.11,0.0,0.0,0.04,0.04,0.15,0.06,0.21,0.02,0.6
1765,2020-01-13,ETToday,life,0.16172506738544473,0.19946091644204852,0.0,0.013477088948787063,0.1967654986522911,0.05390835579514825,0.0026954177897574125,0.0026954177897574125,0.029649595687331536,0.03504043126684636,0.11590296495956873,0.12129380053908356,0.2371967654986523,0.0,0.4366576819407008
1766,2020-01-13,ETToday,politics,0.12373225152129817,0.1663286004056795,0.0,0.010141987829614604,0.1075050709939148,0.06490872210953347,0.008113590263691683,0.006085192697768763,0.028397565922920892,0.030425963488843813,0.10953346855983773,0.06288032454361055,0.18052738336713997,0.008113590263691683,0.35699797160243407
1767,2020-01-13,ETToday,tech,0.04838709677419355,0.016129032258064516,0.0,0.0,0.03225806451612903,0.04838709677419355,0.0,0.0,0.11290322580645161,0.0,0.03225806451612903,0.0967741935483871,0.12903225806451613,0.0,0.24193548387096775
1768,2020-01-13,TTVnews,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1769,2020-01-13,TTVnews,politics,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456,0.09090909090909091
1770,2020-01-13,TVBS,health,0.1,0.13333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.26666666666666666,0.06666666666666667,0.26666666666666666
1771,2020-01-13,TVBS,tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
1772,2020-01-13,今日新聞,finance,0.078125,0.078125,0.0,0.015625,0.0,0.0625,0.015625,0.0,0.0,0.015625,0.03125,0.015625,0.1875,0.0,0.15625
1773,2020-01-13,今日新聞,politics,0.11440677966101695,0.1906779661016949,0.0,0.0,0.00423728813559322,0.03389830508474576,0.00847457627118644,0.00423728813559322,0.05084745762711865,0.029661016949152543,0.08898305084745763,0.025423728813559324,0.13559322033898305,0.00423728813559322,0.2796610169491525
1774,2020-01-13,報導者,global,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1775,2020-01-13,報導者,health,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,2020-01-13,報導者,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
1777,2020-01-20,ETToday,entertainment,0.20747663551401868,0.3383177570093458,0.0,0.037383177570093455,0.2897196261682243,0.07289719626168224,0.001869158878504673,0.003738317757009346,0.09345794392523364,0.09345794392523364,0.17943925233644858,0.14018691588785046,0.30654205607476637,0.005607476635514018,0.6411214953271028
1778,2020-01-20,ETToday,finance,0.08080808080808081,0.08585858585858586,0.0,0.015151515151515152,0.045454545454545456,0.10606060606060606,0.0,0.0,0.015151515151515152,0.015151515151515152,0.04040404040404041,0.005050505050505051,0.20202020202020202,0.0,0.21212121212121213
1779,2020-01-20,ETToday,global,0.11,0.22,0.0,0.02,0.29,0.03,0.0,0.0,0.0,0.05,0.05,0.04,0.22,0.04,0.48
1780,2020-01-20,ETToday,health,0.19,0.1,0.0,0.03,0.46,0.15,0.0,0.0,0.01,0.01,0.09,0.02,0.22,0.02,0.6
1781,2020-01-20,ETToday,life,0.1833976833976834,0.17374517374517376,0.0,0.003861003861003861,0.222007722007722,0.09073359073359073,0.0019305019305019305,0.007722007722007722,0.04633204633204633,0.02702702702702703,0.09652509652509653,0.12355212355212356,0.24324324324324326,0.019305019305019305,0.4555984555984556
1782,2020-01-20,ETToday,politics,0.1,0.1413793103448276,0.0,0.0,0.08275862068965517,0.034482758620689655,0.0,0.010344827586206896,0.013793103448275862,0.0034482758620689655,0.09310344827586207,0.04482758620689655,0.14482758620689656,0.006896551724137931,0.25862068965517243
1783,2020-01-20,ETToday,tech,0.23684210526315788,0.013157894736842105,0.0,0.013157894736842105,0.05263157894736842,0.11842105263157894,0.039473684210526314,0.0,0.02631578947368421,0.013157894736842105,0.07894736842105263,0.013157894736842105,0.15789473684210525,0.02631578947368421,0.3684210526315789
1784,2020-01-20,TVBS,health,0.0898876404494382,0.07865168539325842,0.0,0.02247191011235955,0.011235955056179775,0.02247191011235955,0.02247191011235955,0.0,0.0,0.011235955056179775,0.011235955056179775,0.033707865168539325,0.056179775280898875,0.02247191011235955,0.15730337078651685
1785,2020-01-20,TVBS,tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,2020-01-20,今日新聞,finance,0.09090909090909091,0.07272727272727272,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.2,0.0,0.14545454545454545
1787,2020-01-20,今日新聞,politics,0.07407407407407407,0.08641975308641975,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.024691358024691357,0.012345679012345678,0.04938271604938271,0.0,0.12345679012345678,0.012345679012345678,0.16049382716049382
1788,2020-01-20,報導者,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1789,2020-01-20,報導者,health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1790,2020-01-20,報導者,life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,2020-01-20,報導者,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,2020-01-27,ETToday,entertainment,0.1894093686354379,0.35234215885947046,0.0,0.04073319755600815,0.2769857433808554,0.07331975560081466,0.0,0.006109979633401222,0.07128309572301425,0.06720977596741344,0.15885947046843177,0.13034623217922606,0.29938900203665986,0.004073319755600814,0.6415478615071283
1793,2020-01-27,ETToday,finance,0.07211538461538461,0.09134615384615384,0.0,0.0,0.02403846153846154,0.1346153846153846,0.0,0.0,0.004807692307692308,0.0,0.04326923076923077,0.009615384615384616,0.17307692307692307,0.004807692307692308,0.20192307692307693
1794,2020-01-27,ETToday,global,0.08,0.12,0.0,0.02,0.13,0.0,0.0,0.0,0.01,0.01,0.01,0.06,0.15,0.03,0.25
1795,2020-01-27,ETToday,health,0.23157894736842105,0.22105263157894736,0.0,0.021052631578947368,0.42105263157894735,0.08421052631578947,0.010526315789473684,0.0,0.010526315789473684,0.021052631578947368,0.1368421052631579,0.08421052631578947,0.23157894736842105,0.031578947368421054,0.6105263157894737
1796,2020-01-27,ETToday,life,0.12227805695142378,0.16917922948073702,0.0,0.011725293132328308,0.152428810720268,0.07202680067001675,0.0,0.005025125628140704,0.01675041876046901,0.01675041876046901,0.08542713567839195,0.11055276381909548,0.21608040201005024,0.01507537688442211,0.37018425460636517
1797,2020-01-27,ETToday,politics,0.05818181818181818,0.15272727272727274,0.0,0.0,0.08727272727272728,0.04363636363636364,0.007272727272727273,0.0036363636363636364,0.014545454545454545,0.02181818181818182,0.07272727272727272,0.01090909090909091,0.12363636363636364,0.007272727272727273,0.2109090909090909
1798,2020-01-27,ETToday,tech,0.044444444444444446,0.044444444444444446,0.0,0.0,0.022222222222222223,0.15555555555555556,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.15555555555555556,0.0,0.1111111111111111
1799,2020-01-27,TTVnews,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,2020-01-27,TTVnews,politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,2020-01-27,TVBS,health,0.07462686567164178,0.08955223880597014,0.0,0.014925373134328358,0.029850746268656716,0.0,0.0,0.0,0.0,0.014925373134328358,0.07462686567164178,0.04477611940298507,0.1044776119402985,0.029850746268656716,0.16417910447761194
1802,2020-01-27,TVBS,tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,2020-01-27,今日新聞,finance,0.06521739130434782,0.10869565217391304,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.17391304347826086,0.0,0.10869565217391304
1804,2020-01-27,今日新聞,global,0.007194244604316547,0.08633093525179857,0.0,0.014388489208633094,0.0,0.02158273381294964,0.0,0.0,0.014388489208633094,0.014388489208633094,0.04316546762589928,0.05755395683453238,0.07194244604316546,0.007194244604316547,0.1079136690647482
1805,2020-01-27,今日新聞,politics,0.0625,0.09821428571428571,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.008928571428571428,0.008928571428571428,0.05357142857142857,0.0,0.11607142857142858,0.017857142857142856,0.09821428571428571
1806,2020-01-27,報導者,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
